id;CFR;MONTH;Gear;VL;harbour;fishday;avg_depth;GVL_sum
5306;boat_131;April;OTB;VL1824;FIUMICINO;12;3,47944E+14;3,22692E+13
5306;boat_131;May;OTB;VL1824;FIUMICINO;11;3,47944E+14;3,83879E+14
5306;boat_131;June;OTB;VL1824;FIUMICINO;8;3,47944E+14;2,12662E+14
5306;boat_135;October;OTB;VL1824;CIVITAVECCHIA;11;3,47944E+14;1,72713E+14
5306;boat_135;December;OTB;VL1824;CIVITAVECCHIA;15;3,47944E+14;1,37033E+14
5306;boat_136;February;OTB;VL1824;FIUMICINO;14;3,47944E+14;1,13147E+14
5306;boat_136;March;OTB;VL1824;FIUMICINO;12;3,47944E+14;5,764E+14
5306;boat_136;July;OTB;VL1824;FIUMICINO;8;3,47944E+14;4,16692E+14
5306;boat_136;September;OTB;VL1824;FIUMICINO;10;3,47944E+14;7,93599E+14
5306;boat_136;October;OTB;VL1824;FIUMICINO;12;3,47944E+14;7,10534E+14
5306;boat_136;December;OTB;VL1824;FIUMICINO;9;3,47944E+14;7,16246E+14
5306;boat_136;January;OTB;VL1824;FIUMICINO;12;3,47944E+14;8,67493E+14
5306;boat_136;November;OTB;VL1824;FIUMICINO;13;3,47944E+14;4,61296E+14
5306;boat_136;April;OTB;VL1824;FIUMICINO;9;3,47944E+14;8,86339E+14
5306;boat_136;May;OTB;VL1824;FIUMICINO;9;3,47944E+14;8,73125E+14
5306;boat_136;August;OTB;VL1824;FIUMICINO;10;3,47944E+14;1,44479E+14
5306;boat_136;June;OTB;VL1824;FIUMICINO;5;3,47944E+14;4,04082E+14
5306;boat_140;February;OTB;VL1824;FIUMICINO;15;3,47944E+14;1,0454E+12
5306;boat_140;March;OTB;VL1824;FIUMICINO;13;3,47944E+14;4,35735E+14
5306;boat_140;July;OTB;VL1824;FIUMICINO;11;3,47944E+14;7,98104E+14
5306;boat_140;September;OTB;VL1824;FIUMICINO;9;3,47944E+14;1,4478E+14
5306;boat_140;October;OTB;VL1824;FIUMICINO;8;3,47944E+14;1,1829E+14
5306;boat_140;December;OTB;VL1824;FIUMICINO;10;3,47944E+14;7,26073E+14
5306;boat_140;January;OTB;VL1824;FIUMICINO;15;3,47944E+14;1,0835E+14
5306;boat_140;August;OTB;VL1824;FIUMICINO;8;3,47944E+14;2,10527E+14
5306;boat_140;November;OTB;VL1824;FIUMICINO;15;3,47944E+14;8,2539E+14
5306;boat_140;May;OTB;VL1824;FIUMICINO;13;3,47944E+14;2,72472E+14
5306;boat_140;June;OTB;VL1824;FIUMICINO;8;3,47944E+14;7,16278E+14
5306;boat_24;April;OTB;VL1824;FIUMICINO;12;3,47944E+14;1,04652E+14
5306;boat_24;July;OTB;VL1824;FIUMICINO;5;3,47944E+14;2,21426E+14
5306;boat_24;December;OTB;VL1824;FIUMICINO;8;3,47944E+14;3,47432E+14
5306;boat_24;January;OTB;VL1824;FIUMICINO;12;3,47944E+14;5,821E+13
5306;boat_24;February;OTB;VL1824;FIUMICINO;12;3,47944E+14;3,06348E+14
5306;boat_24;March;OTB;VL1824;FIUMICINO;9;3,47944E+14;1,86711E+14
5306;boat_24;May;OTB;VL1824;FIUMICINO;16;3,47944E+14;3,30052E+14
5306;boat_24;August;OTB;VL1824;FIUMICINO;10;3,47944E+14;4,82832E+14
5306;boat_24;September;OTB;VL1824;FIUMICINO;6;3,47944E+14;2,08149E+14
5306;boat_24;October;OTB;VL1824;FIUMICINO;10;3,47944E+14;9,28523E+14
5306;boat_24;June;OTB;VL1824;FIUMICINO;8;3,47944E+14;5,56969E+14
5306;boat_24;November;OTB;VL1824;FIUMICINO;10;3,47944E+14;2,72176E+14
5306;boat_29;February;OTB;VL1824;FIUMICINO;7;3,47944E+14;4,12299E+13
5306;boat_29;March;OTB;VL1824;FIUMICINO;10;3,47944E+14;4,34227E+14
5306;boat_29;October;OTB;VL1824;FIUMICINO;7;3,47944E+14;4,69247E+14
5306;boat_29;December;OTB;VL1824;FIUMICINO;7;3,47944E+14;4,66502E+14
5306;boat_29;January;OTB;VL1824;FIUMICINO;11;3,47944E+14;3,64997E+14
5306;boat_29;August;OTB;VL1824;FIUMICINO;4;3,47944E+14;9,9019E+14
5306;boat_29;November;OTB;VL1824;FIUMICINO;10;3,47944E+14;4,29762E+14
5306;boat_29;September;OTB;VL1824;FIUMICINO;8;3,47944E+14;4,03633E+14
5306;boat_29;April;OTB;VL1824;FIUMICINO;5;3,47944E+14;1,52371E+14
5306;boat_29;June;OTB;VL1824;FIUMICINO;4;3,47944E+14;5,91605E+14
5306;boat_30;February;OTB;VL1824;FIUMICINO;12;3,47944E+14;1,24621E+14
5306;boat_30;April;OTB;VL1824;FIUMICINO;13;3,47944E+14;5,08546E+14
5306;boat_30;October;OTB;VL1824;FIUMICINO;6;3,47944E+14;1,77762E+14
5306;boat_30;December;OTB;VL1824;FIUMICINO;8;3,47944E+14;2,80716E+14
5306;boat_30;November;OTB;VL1824;FIUMICINO;13;3,47944E+14;2,80623E+13
5306;boat_30;January;OTB;VL1824;FIUMICINO;12;3,47944E+14;9,41368E+14
5306;boat_30;May;OTB;VL1824;FIUMICINO;10;3,47944E+14;7,31614E+14
5306;boat_30;September;OTB;VL1824;FIUMICINO;6;3,47944E+14;9,46236E+14
5306;boat_30;July;OTB;VL1824;FIUMICINO;10;3,47944E+14;7,74084E+13
5306;boat_30;August;OTB;VL1824;FIUMICINO;9;3,47944E+14;7,57247E+14
5306;boat_30;June;OTB;VL1824;FIUMICINO;6;3,47944E+14;7,62424E+14
5306;boat_30;March;OTB;VL1824;FIUMICINO;11;3,47944E+14;4,10003E+14
5306;boat_46;December;OTB;VL1824;CIVITAVECCHIA;14;3,47944E+14;5,36147E+14
5306;boat_49;February;OTB;VL1824;FIUMICINO;13;3,47944E+14;6,52769E+14
5306;boat_49;March;OTB;VL1824;FIUMICINO;14;3,47944E+14;4,81699E+14
5306;boat_49;June;OTB;VL1824;FIUMICINO;8;3,47944E+14;1,30599E+14
5306;boat_49;July;OTB;VL1824;FIUMICINO;11;3,47944E+14;5,90862E+14
5306;boat_49;September;OTB;VL1824;FIUMICINO;9;3,47944E+14;6,77794E+14
5306;boat_49;October;OTB;VL1824;FIUMICINO;10;3,47944E+14;1,19686E+14
5306;boat_49;December;OTB;VL1824;FIUMICINO;11;3,47944E+14;2,59742E+14
5306;boat_49;January;OTB;VL1824;FIUMICINO;11;3,47944E+14;6,9619E+14
5306;boat_49;August;OTB;VL1824;FIUMICINO;13;3,47944E+14;1,30104E+14
5306;boat_49;November;OTB;VL1824;FIUMICINO;12;3,47944E+14;3,14636E+14
5306;boat_49;April;OTB;VL1824;FIUMICINO;11;3,47944E+14;1,99678E+13
5306;boat_49;May;OTB;VL1824;FIUMICINO;13;3,47944E+14;5,09617E+13
5306;boat_56;February;OTB;VL2440;FIUMICINO;12;3,47944E+14;3,02644E+14
5306;boat_56;May;OTB;VL2440;FIUMICINO;12;3,47944E+14;1,03798E+14
5306;boat_56;August;OTB;VL2440;FIUMICINO;12;3,47944E+14;2,42345E+14
5306;boat_59;February;OTB;VL1824;FIUMICINO;12;3,47944E+14;7,53073E+14
5306;boat_59;March;OTB;VL1824;FIUMICINO;14;3,47944E+14;4,09254E+14
5306;boat_59;June;OTB;VL1824;FIUMICINO;8;3,47944E+14;3,04972E+14
5306;boat_59;September;OTB;VL1824;FIUMICINO;11;3,47944E+14;1,07713E+13
5306;boat_59;October;OTB;VL1824;FIUMICINO;8;3,47944E+14;2,53036E+14
5306;boat_59;December;OTB;VL1824;FIUMICINO;11;3,47944E+14;3,57218E+14
5306;boat_59;January;OTB;VL1824;FIUMICINO;12;3,47944E+14;5,55368E+14
5306;boat_59;July;OTB;VL1824;FIUMICINO;12;3,47944E+14;1,1257E+14
5306;boat_59;August;OTB;VL1824;FIUMICINO;12;3,47944E+14;8,92276E+14
5306;boat_59;November;OTB;VL1824;FIUMICINO;12;3,47944E+14;3,95981E+14
5306;boat_59;April;OTB;VL1824;FIUMICINO;11;3,47944E+14;1,79966E+14
5306;boat_59;May;OTB;VL1824;FIUMICINO;13;3,47944E+14;2,32828E+14
5306;boat_60;July;OTB;VL1824;CIVITAVECCHIA;9;3,47944E+14;3,92947E+14
5306;boat_60;August;OTB;VL1824;CIVITAVECCHIA;12;3,47944E+14;3,68924E+14
5306;boat_61;February;OTB;VL1824;FIUMICINO;12;3,47944E+14;4,62972E+14
5306;boat_61;March;OTB;VL1824;FIUMICINO;14;3,47944E+14;1,53042E+14
5306;boat_61;June;OTB;VL1824;FIUMICINO;8;3,47944E+14;2,05728E+14
5306;boat_61;July;OTB;VL1824;FIUMICINO;11;3,47944E+14;1,36112E+14
5306;boat_61;September;OTB;VL1824;FIUMICINO;8;3,47944E+14;6,34121E+14
5306;boat_61;October;OTB;VL1824;FIUMICINO;6;3,47944E+14;4,60591E+14
5306;boat_61;December;OTB;VL1824;FIUMICINO;11;3,47944E+14;1,12793E+14
5306;boat_61;January;OTB;VL1824;FIUMICINO;12;3,47944E+14;1,95463E+14
5306;boat_61;August;OTB;VL1824;FIUMICINO;10;3,47944E+14;1,37768E+14
5306;boat_61;November;OTB;VL1824;FIUMICINO;9;3,47944E+14;3,23861E+14
5306;boat_61;April;OTB;VL1824;FIUMICINO;13;3,47944E+14;1,72656E+14
5306;boat_61;May;OTB;VL1824;FIUMICINO;12;3,47944E+14;1,98582E+14
5306;boat_65;February;OTB;VL1824;FIUMICINO;11;3,47944E+14;3,94342E+14
5306;boat_65;March;OTB;VL1824;FIUMICINO;10;3,47944E+14;4,27966E+14
5306;boat_65;June;OTB;VL1824;FIUMICINO;8;3,47944E+14;3,27323E+14
5306;boat_65;July;OTB;VL1824;FIUMICINO;9;3,47944E+14;4,47312E+14
5306;boat_65;September;OTB;VL1824;FIUMICINO;8;3,47944E+14;1,31641E+14
5306;boat_65;October;OTB;VL1824;FIUMICINO;8;3,47944E+14;4,67979E+14
5306;boat_65;December;OTB;VL1824;FIUMICINO;8;3,47944E+14;3,52434E+14
5306;boat_65;January;OTB;VL1824;FIUMICINO;12;3,47944E+14;6,69127E+14
5306;boat_65;August;OTB;VL1824;FIUMICINO;11;3,47944E+14;1,06373E+14
5306;boat_65;November;OTB;VL1824;FIUMICINO;11;3,47944E+14;3,46168E+14
5306;boat_65;April;OTB;VL1824;FIUMICINO;12;3,47944E+14;5,2863E+14
5306;boat_65;May;OTB;VL1824;FIUMICINO;12;3,47944E+14;1,95251E+14
5306;boat_75;February;OTB;VL1824;PORTO SANTO STEFANO;9;3,47944E+14;1,64844E+14
5306;boat_75;December;OTB;VL1824;PORTO SANTO STEFANO;8;3,47944E+14;1,43536E+12
5306;boat_75;January;OTB;VL1824;PORTO SANTO STEFANO;12;3,47944E+14;6,06192E+14
5306;boat_75;October;OTB;VL1824;PORTO SANTO STEFANO;4;3,47944E+14;5,32264E+14
5306;boat_75;March;OTB;VL1824;PORTO SANTO STEFANO;9;3,47944E+14;5,22095E+13
5306;boat_75;August;OTB;VL1824;PORTO SANTO STEFANO;8;3,47944E+14;5,59348E+14
5306;boat_75;November;OTB;VL1824;PORTO SANTO STEFANO;11;3,47944E+14;1,90912E+14
5306;boat_76;February;OTB;VL1824;FIUMICINO;12;3,47944E+14;9,77757E+14
5306;boat_76;March;OTB;VL1824;FIUMICINO;11;3,47944E+14;4,47679E+14
5306;boat_76;April;OTB;VL1824;FIUMICINO;8;3,47944E+14;1,36739E+14
5306;boat_76;June;OTB;VL1824;FIUMICINO;7;3,47944E+14;2,53996E+14
5306;boat_76;July;OTB;VL1824;FIUMICINO;7;3,47944E+14;4,1987E+14
5306;boat_76;September;OTB;VL1824;FIUMICINO;10;3,47944E+14;1,03504E+14
5306;boat_76;October;OTB;VL1824;FIUMICINO;8;3,47944E+14;1,067E+13
5306;boat_76;December;OTB;VL1824;FIUMICINO;6;3,47944E+14;8,54619E+14
5306;boat_76;January;OTB;VL1824;FIUMICINO;13;3,47944E+14;6,86614E+14
5306;boat_76;August;OTB;VL1824;FIUMICINO;9;3,47944E+14;1,55778E+14
5306;boat_76;November;OTB;VL1824;FIUMICINO;12;3,47944E+14;4,99143E+14
5306;boat_76;May;OTB;VL1824;FIUMICINO;12;3,47944E+14;2,74239E+14
5306;boat_77;September;OTB;VL1824;CIVITAVECCHIA;9;3,47944E+14;1,66155E+14
5306;boat_77;July;OTB;VL1824;CIVITAVECCHIA;11;3,47944E+14;6,84086E+14
5306;boat_78;December;OTB;VL1824;CIVITAVECCHIA;14;3,47944E+14;4,21643E+14
5306;boat_79;February;OTB;VL1824;FIUMICINO;6;3,47944E+14;5,71989E+14
5306;boat_79;March;OTB;VL1824;FIUMICINO;7;3,47944E+14;2,36716E+14
5306;boat_79;June;OTB;VL1824;FIUMICINO;6;3,47944E+14;1,48764E+14
5306;boat_79;July;OTB;VL1824;FIUMICINO;5;3,47944E+14;3,99458E+14
5306;boat_79;September;OTB;VL1824;FIUMICINO;5;3,47944E+14;6,95328E+14
5306;boat_79;October;OTB;VL1824;FIUMICINO;7;3,47944E+14;4,10946E+14
5306;boat_79;December;OTB;VL1824;FIUMICINO;6;3,47944E+14;4,50338E+14
5306;boat_79;January;OTB;VL1824;FIUMICINO;6;3,47944E+14;4,80331E+14
5306;boat_79;August;OTB;VL1824;FIUMICINO;6;3,47944E+14;1,11125E+14
5306;boat_79;November;OTB;VL1824;FIUMICINO;8;3,47944E+14;3,49306E+14
5306;boat_79;April;OTB;VL1824;FIUMICINO;6;3,47944E+14;2,36988E+14
5306;boat_79;May;OTB;VL1824;FIUMICINO;7;3,47944E+14;3,93905E+14
5306;boat_8;February;OTB;VL1824;CIVITAVECCHIA;10;3,47944E+14;1,61517E+12
5306;boat_8;July;OTB;VL1824;CIVITAVECCHIA;9;3,47944E+14;2,80524E+14
5306;boat_8;September;OTB;VL1824;CIVITAVECCHIA;10;3,47944E+14;6,31961E+14
5306;boat_8;October;OTB;VL1824;CIVITAVECCHIA;5;3,47944E+14;1,47486E+14
5306;boat_8;December;OTB;VL1824;CIVITAVECCHIA;8;3,47944E+14;5,73089E+14
5306;boat_8;January;OTB;VL1824;CIVITAVECCHIA;5;3,47944E+14;3,6799E+14
5306;boat_8;August;OTB;VL1824;CIVITAVECCHIA;12;3,47944E+14;9,03776E+14
5306;boat_8;November;OTB;VL1824;CIVITAVECCHIA;8;3,47944E+14;1,00501E+14
5306;boat_8;April;OTB;VL1824;CIVITAVECCHIA;9;3,47944E+14;3,49672E+14
5306;boat_8;May;OTB;VL1824;CIVITAVECCHIA;12;3,47944E+14;2,507E+14
5306;boat_8;March;OTB;VL1824;CIVITAVECCHIA;6;3,47944E+14;3,67096E+14
5306;boat_89;January;OTB;VL1824;ANZIO;9;3,47944E+14;3,52929E+14
5306;boat_9;February;OTB;VL1824;FIUMICINO;13;3,47944E+14;9,08317E+14
5306;boat_9;March;OTB;VL1824;FIUMICINO;12;3,47944E+14;7,43942E+14
5306;boat_9;April;OTB;VL1824;FIUMICINO;10;3,47944E+14;3,57916E+14
5306;boat_9;July;OTB;VL1824;FIUMICINO;10;3,47944E+14;4,35337E+14
5306;boat_9;September;OTB;VL1824;FIUMICINO;9;3,47944E+14;1,34836E+14
5306;boat_9;October;OTB;VL1824;FIUMICINO;10;3,47944E+14;1,31137E+14
5306;boat_9;December;OTB;VL1824;FIUMICINO;10;3,47944E+14;9,38022E+14
5306;boat_9;January;OTB;VL1824;FIUMICINO;11;3,47944E+14;1,05916E+14
5306;boat_9;August;OTB;VL1824;FIUMICINO;11;3,47944E+14;1,45231E+14
5306;boat_9;November;OTB;VL1824;FIUMICINO;12;3,47944E+14;7,46069E+14
5306;boat_9;May;OTB;VL1824;FIUMICINO;13;3,47944E+14;4,07493E+14
5306;boat_9;June;OTB;VL1824;FIUMICINO;9;3,47944E+14;1,33749E+14
5306;boat_94;February;OTB;VL1824;FIUMICINO;10;3,47944E+14;4,05798E+14
5306;boat_94;March;OTB;VL1824;FIUMICINO;12;3,47944E+14;4,3199E+14
5306;boat_94;July;OTB;VL1824;FIUMICINO;8;3,47944E+14;4,45818E+14
5306;boat_94;September;OTB;VL1824;FIUMICINO;12;3,47944E+14;1,2623E+14
5306;boat_94;October;OTB;VL1824;FIUMICINO;10;3,47944E+14;6,48683E+14
5306;boat_94;December;OTB;VL1824;FIUMICINO;11;3,47944E+14;5,07173E+14
5306;boat_94;January;OTB;VL1824;FIUMICINO;11;3,47944E+14;5,62869E+14
5306;boat_94;August;OTB;VL1824;FIUMICINO;11;3,47944E+14;2,25108E+14
5306;boat_94;November;OTB;VL1824;FIUMICINO;13;3,47944E+14;6,75598E+14
5306;boat_94;April;OTB;VL1824;FIUMICINO;8;3,47944E+14;2,2105E+14
5306;boat_94;June;OTB;VL1824;FIUMICINO;7;3,47944E+14;1,0934E+14
5306;boat_94;May;OTB;VL1824;FIUMICINO;9;3,47944E+14;1,49424E+14
5307;boat_101;February;OTB;VL1824;FIUMICINO;9;6,90954E+14;2,93967E+14
5307;boat_101;January;OTB;VL1824;FIUMICINO;15;6,90954E+14;5,42779E+14
5307;boat_101;May;OTB;VL1824;FIUMICINO;14;6,90954E+14;1,02222E+14
5307;boat_101;December;OTB;VL1824;FIUMICINO;8;6,90954E+14;6,09196E+14
5307;boat_101;March;OTB;VL1824;FIUMICINO;12;6,90954E+14;2,02073E+14
5307;boat_101;April;OTB;VL1824;FIUMICINO;12;6,90954E+14;8,33703E+12
5307;boat_101;June;OTB;VL1824;FIUMICINO;8;6,90954E+14;8,03815E+14
5307;boat_101;July;OTB;VL1824;FIUMICINO;12;6,90954E+14;1,99004E+14
5307;boat_101;October;OTB;VL1824;FIUMICINO;10;6,90954E+14;1,07497E+14
5307;boat_108;February;OTB;VL1824;FIUMICINO;10;6,90954E+14;9,0953E+14
5307;boat_108;September;OTB;VL1824;FIUMICINO;7;6,90954E+14;3,95788E+14
5307;boat_108;March;OTB;VL1824;FIUMICINO;14;6,90954E+14;2,00027E+13
5307;boat_108;August;OTB;VL1824;FIUMICINO;10;6,90954E+14;2,59527E+13
5307;boat_108;November;OTB;VL1824;FIUMICINO;13;6,90954E+14;2,2064E+14
5307;boat_108;October;OTB;VL1824;FIUMICINO;9;6,90954E+14;7,23089E+14
5307;boat_108;April;OTB;VL1824;FIUMICINO;12;6,90954E+14;3,61519E+14
5307;boat_108;December;OTB;VL1824;FIUMICINO;12;6,90954E+14;1,69441E+14
5307;boat_108;January;OTB;VL1824;FIUMICINO;12;6,90954E+14;3,21463E+14
5307;boat_108;May;OTB;VL1824;FIUMICINO;11;6,90954E+14;3,81363E+14
5307;boat_108;July;OTB;VL1824;FIUMICINO;10;6,90954E+14;2,19145E+14
5307;boat_109;February;OTB;VL1824;FIUMICINO;10;6,90954E+14;1,1129E+14
5307;boat_109;March;OTB;VL1824;FIUMICINO;5;6,90954E+14;1,30257E+14
5307;boat_109;November;OTB;VL1824;FIUMICINO;8;6,90954E+14;5,37175E+14
5307;boat_109;October;OTB;VL1824;FIUMICINO;8;6,90954E+14;4,06578E+14
5307;boat_109;December;OTB;VL1824;FIUMICINO;10;6,90954E+14;1,95341E+13
5307;boat_109;January;OTB;VL1824;FIUMICINO;9;6,90954E+14;3,36771E+14
5307;boat_109;May;OTB;VL1824;FIUMICINO;7;6,90954E+14;0
5307;boat_109;June;OTB;VL1824;FIUMICINO;7;6,90954E+14;9,27317E+14
5307;boat_110;June;OTB;VL1218;FIUMICINO;8;6,90954E+14;3,25737E+14
5307;boat_110;December;OTB;VL1218;FIUMICINO;8;6,90954E+14;1,64135E+14
5307;boat_112;February;OTB;VL1824;FIUMICINO;12;6,90954E+14;3,9702E+14
5307;boat_112;March;OTB;VL1824;FIUMICINO;13;6,90954E+14;9,64135E+14
5307;boat_112;May;OTB;VL1824;FIUMICINO;14;6,90954E+14;7,96933E+14
5307;boat_112;August;OTB;VL1824;FIUMICINO;11;6,90954E+14;1,03076E+14
5307;boat_112;September;OTB;VL1824;FIUMICINO;8;6,90954E+14;2,40702E+13
5307;boat_112;November;OTB;VL1824;FIUMICINO;9;6,90954E+14;1,47794E+14
5307;boat_112;April;OTB;VL1824;FIUMICINO;6;6,90954E+14;4,25066E+14
5307;boat_112;October;OTB;VL1824;FIUMICINO;10;6,90954E+14;2,62473E+14
5307;boat_112;January;OTB;VL1824;FIUMICINO;12;6,90954E+14;9,34931E+14
5307;boat_112;December;OTB;VL1824;FIUMICINO;7;6,90954E+14;8,49847E+14
5307;boat_126;June;OTB;VL1218;FIUMICINO;6;6,90954E+14;4,04645E+14
5307;boat_126;December;OTB;VL1218;FIUMICINO;6;6,90954E+14;7,24964E+14
5307;boat_131;February;OTB;VL1824;FIUMICINO;14;6,90954E+14;2,31075E+14
5307;boat_131;March;OTB;VL1824;FIUMICINO;11;6,90954E+14;6,49764E+14
5307;boat_131;September;OTB;VL1824;FIUMICINO;12;6,90954E+14;8,75513E+14
5307;boat_131;August;OTB;VL1824;FIUMICINO;12;6,90954E+14;9,94263E+14
5307;boat_131;July;OTB;VL1824;FIUMICINO;11;6,90954E+14;5,16026E+14
5307;boat_131;November;OTB;VL1824;FIUMICINO;12;6,90954E+14;5,51987E+14
5307;boat_131;April;OTB;VL1824;FIUMICINO;12;6,90954E+14;7,39005E+14
5307;boat_131;October;OTB;VL1824;FIUMICINO;12;6,90954E+14;8,04583E+14
5307;boat_131;January;OTB;VL1824;FIUMICINO;10;6,90954E+14;1,61789E+13
5307;boat_131;May;OTB;VL1824;FIUMICINO;11;6,90954E+14;9,20814E+13
5307;boat_131;December;OTB;VL1824;FIUMICINO;9;6,90954E+14;1,60353E+14
5307;boat_131;June;OTB;VL1824;FIUMICINO;8;6,90954E+14;9,28654E+14
5307;boat_135;December;OTB;VL1824;CIVITAVECCHIA;15;6,90954E+14;7,55987E+14
5307;boat_135;June;OTB;VL1824;CIVITAVECCHIA;10;6,90954E+14;1,08649E+14
5307;boat_136;February;OTB;VL1824;FIUMICINO;14;6,90954E+14;2,45527E+14
5307;boat_136;March;OTB;VL1824;FIUMICINO;12;6,90954E+14;1,38273E+14
5307;boat_136;September;OTB;VL1824;FIUMICINO;10;6,90954E+14;6,46274E+14
5307;boat_136;August;OTB;VL1824;FIUMICINO;10;6,90954E+14;9,12496E+14
5307;boat_136;May;OTB;VL1824;FIUMICINO;9;6,90954E+14;2,1838E+14
5307;boat_136;November;OTB;VL1824;FIUMICINO;13;6,90954E+14;5,23882E+13
5307;boat_136;April;OTB;VL1824;FIUMICINO;9;6,90954E+14;8,93515E+14
5307;boat_136;October;OTB;VL1824;FIUMICINO;12;6,90954E+14;7,28115E+14
5307;boat_136;January;OTB;VL1824;FIUMICINO;12;6,90954E+14;5,56156E+13
5307;boat_136;July;OTB;VL1824;FIUMICINO;8;6,90954E+14;2,99606E+14
5307;boat_136;December;OTB;VL1824;FIUMICINO;9;6,90954E+14;2,86002E+14
5307;boat_136;June;OTB;VL1824;FIUMICINO;5;6,90954E+14;4,20342E+14
5307;boat_140;February;OTB;VL1824;FIUMICINO;15;6,90954E+14;6,29733E+14
5307;boat_140;September;OTB;VL1824;FIUMICINO;9;6,90954E+14;5,62572E+14
5307;boat_140;March;OTB;VL1824;FIUMICINO;13;6,90954E+14;2,61372E+14
5307;boat_140;August;OTB;VL1824;FIUMICINO;8;6,90954E+14;1,40377E+14
5307;boat_140;July;OTB;VL1824;FIUMICINO;11;6,90954E+14;3,5089E+14
5307;boat_140;November;OTB;VL1824;FIUMICINO;15;6,90954E+14;8,59948E+14
5307;boat_140;October;OTB;VL1824;FIUMICINO;8;6,90954E+14;1,22296E+14
5307;boat_140;December;OTB;VL1824;FIUMICINO;10;6,90954E+14;6,95419E+14
5307;boat_140;January;OTB;VL1824;FIUMICINO;15;6,90954E+14;1,53131E+14
5307;boat_140;May;OTB;VL1824;FIUMICINO;13;6,90954E+14;0
5307;boat_19;April;OTB;VL1824;PORTO ERCOLE;6;6,90954E+14;1,72486E+14
5307;boat_24;February;OTB;VL1824;FIUMICINO;12;6,90954E+14;1,13649E+14
5307;boat_24;March;OTB;VL1824;FIUMICINO;9;6,90954E+14;6,95829E+14
5307;boat_24;August;OTB;VL1824;FIUMICINO;10;6,90954E+14;8,72021E+13
5307;boat_24;May;OTB;VL1824;FIUMICINO;16;6,90954E+14;1,80388E+14
5307;boat_24;July;OTB;VL1824;FIUMICINO;5;6,90954E+14;8,76443E+14
5307;boat_24;September;OTB;VL1824;FIUMICINO;6;6,90954E+14;2,44018E+14
5307;boat_24;April;OTB;VL1824;FIUMICINO;12;6,90954E+14;3,15983E+14
5307;boat_24;November;OTB;VL1824;FIUMICINO;10;6,90954E+14;2,66468E+14
5307;boat_24;January;OTB;VL1824;FIUMICINO;12;6,90954E+14;1,43453E+14
5307;boat_24;December;OTB;VL1824;FIUMICINO;8;6,90954E+14;4,45671E+14
5307;boat_24;October;OTB;VL1824;FIUMICINO;10;6,90954E+14;3,75897E+14
5307;boat_24;June;OTB;VL1824;FIUMICINO;8;6,90954E+14;1,35568E+14
5307;boat_29;September;OTB;VL1824;FIUMICINO;8;6,90954E+14;2,15678E+13
5307;boat_29;November;OTB;VL1824;FIUMICINO;10;6,90954E+14;7,82151E+14
5307;boat_29;December;OTB;VL1824;FIUMICINO;7;6,90954E+14;6,68137E+14
5307;boat_29;April;OTB;VL1824;FIUMICINO;5;6,90954E+14;9,87546E+13
5307;boat_29;May;OTB;VL1824;FIUMICINO;4;6,90954E+14;4,33307E+14
5307;boat_29;January;OTB;VL1824;FIUMICINO;11;6,90954E+14;7,05381E+12
5307;boat_29;August;OTB;VL1824;FIUMICINO;4;6,90954E+14;0
5307;boat_29;June;OTB;VL1824;FIUMICINO;4;6,90954E+14;1,66419E+14
5307;boat_29;February;OTB;VL1824;FIUMICINO;7;6,90954E+14;1,96791E+14
5307;boat_29;October;OTB;VL1824;FIUMICINO;7;6,90954E+14;2,54198E+14
5307;boat_30;February;OTB;VL1824;FIUMICINO;12;6,90954E+14;2,18784E+13
5307;boat_30;August;OTB;VL1824;FIUMICINO;9;6,90954E+14;1,88393E+14
5307;boat_30;September;OTB;VL1824;FIUMICINO;6;6,90954E+14;2,99353E+14
5307;boat_30;November;OTB;VL1824;FIUMICINO;13;6,90954E+14;2,24747E+14
5307;boat_30;April;OTB;VL1824;FIUMICINO;13;6,90954E+14;5,20746E+14
5307;boat_30;October;OTB;VL1824;FIUMICINO;6;6,90954E+14;3,68995E+13
5307;boat_30;December;OTB;VL1824;FIUMICINO;8;6,90954E+14;4,08645E+14
5307;boat_30;July;OTB;VL1824;FIUMICINO;10;6,90954E+14;2,5076E+14
5307;boat_30;May;OTB;VL1824;FIUMICINO;10;6,90954E+14;2,88345E+14
5307;boat_30;March;OTB;VL1824;FIUMICINO;11;6,90954E+14;1,06085E+14
5307;boat_49;March;OTB;VL1824;FIUMICINO;14;6,90954E+14;1,02123E+14
5307;boat_49;September;OTB;VL1824;FIUMICINO;9;6,90954E+14;3,82012E+14
5307;boat_49;August;OTB;VL1824;FIUMICINO;13;6,90954E+14;1,02791E+14
5307;boat_49;February;OTB;VL1824;FIUMICINO;13;6,90954E+14;3,82071E+13
5307;boat_49;May;OTB;VL1824;FIUMICINO;13;6,90954E+14;2,94416E+14
5307;boat_49;July;OTB;VL1824;FIUMICINO;11;6,90954E+14;5,16996E+14
5307;boat_49;November;OTB;VL1824;FIUMICINO;12;6,90954E+14;6,92148E+13
5307;boat_49;April;OTB;VL1824;FIUMICINO;11;6,90954E+14;8,15353E+14
5307;boat_49;October;OTB;VL1824;FIUMICINO;10;6,90954E+14;5,66512E+14
5307;boat_49;January;OTB;VL1824;FIUMICINO;11;6,90954E+14;1,34107E+14
