"","port","vessel_name","lat","lon"
"369","PORT OLIMPIC","CRISTO DEL PANO",41.3843980431065,2.20006867999406
"370","PORT OLIMPIC","EL CAENA",41.3843980431065,2.20006867999406
"371","PORT OLIMPIC","ESTRELLA DE MIGUEL",41.3843980431065,2.20006867999406
"372","PORT OLIMPIC","LORENZO Y FINA",41.3843980431065,2.20006867999406
"373","PORT OLIMPIC","NUEVO JUAN JESUS",41.3843980431065,2.20006867999406
"374","PORT OLIMPIC","PAREDES GARCIA",41.3843980431065,2.20006867999406
"375","PORT OLIMPIC","PAREDES GARCIA DOS",41.3843980431065,2.20006867999406
"376","PORTALS NOUS","SARA Y THESA",39.5297666179274,2.58529640621137
"377","PREMIA DE MAR","TOPACIO",41.4887133071822,2.36557206394377
"378","SAGUNTO","NUEVO PALOMA DIVINA",39.6228059619523,-0.147541760913832
"379","SAGUNTO","TOPACIO",39.6228059619523,-0.147541760913832
"380","SAN ADRIAN DE BESOS","ESTRELLA DE MIGUEL",41.4129027997114,2.22976074835172
"381","SAN FELIU DE GUIXOLS","ESTRELLA DE MIGUEL",41.7784605533047,3.03537135779653
"382","SAN FELIU DE GUIXOLS","LORENZO Y FINA",41.7872761836279,3.04987010044716
"383","SAN FELIU DE GUIXOLS","NUEVO JUAN JESUS",41.7784605533047,3.03537135779653
"384","SAN FELIU DE GUIXOLS","VICENT MATA",41.7828683684663,3.04262072912184
"385","SANT ANTONI","TOPACIO",39.0096909361733,1.29642661107573
"386","SANTA POLA","ALTHAIA",38.1880706126408,-0.558030047649472
"387","SANTA POLA","EL VILLA",38.1880706126408,-0.558030047649472
"388","SANTA POLA","JUAN Y LUCIA",38.1867814011487,-0.560326733455945
"389","SANTA POLA","LORENZO Y FINA",38.1880706126408,-0.558030047649472
"390","SANTA POLA","NUEVO JUAN JESUS",38.1880706126408,-0.558030047649472
"391","SANTA POLA","PAREDES GARCIA",38.1880706126408,-0.558030047649472
"392","SANTA POLA","PAREDES GARCIA DOS",38.1867814011487,-0.560326733455945
"393","SANTA PONSA","SARA Y THESA",39.4931183541956,2.46979880096634
"394","TABARCA","ESTRELLA DE MIGUEL",38.1687601601873,-0.480693889911365
"395","TABARCA","JUAN Y LUCIA",38.1687601601873,-0.480693889911365
"396","TABARCA","NUEVO JUAN JESUS",38.1641615669686,-0.479731468631037
"397","TABARCA","NUEVO SABOR DEL MAR",38.1641615669686,-0.479731468631037
"398","TABARCA","VICTORIA Y PEDRO",38.1641615669686,-0.479731468631037
"399","TARRAGONA","TIO GEL SEGON",41.0662118757284,1.21797424074306
"400","TORREVIEJA","ALONSO Y MARIA",37.9661310806818,-0.681659063160399
"401","TORREVIEJA","ALTHAIA",37.9648083134577,-0.679164498662065
"402","TORREVIEJA","ALVALUC II",37.9578881890722,-0.677279662233412
"403","TORREVIEJA","CHORROLL DOS",37.9732881425962,-0.680512863879931
"404","TORREVIEJA","CRISTO DEL PANO",37.9658411124365,-0.680001395125782
"405","TORREVIEJA","EL CABRERILLA",37.9662559207141,-0.681509531404335
"406","TORREVIEJA","EL CAENA",37.9668040227499,-0.681646853683917
"407","TORREVIEJA","EL CHUMBO",37.9630215069135,-0.678357396115585
"408","TORREVIEJA","EL GUINAMON",37.9654733582388,-0.6814942764249
"409","TORREVIEJA","EL VILLA",37.9630215069135,-0.678357396115585
"410","TORREVIEJA","ESTRELLA DE MIGUEL",37.9655126431865,-0.681141641489071
"411","TORREVIEJA","GINES Y ANA",37.9658133592698,-0.68313038491377
"412","TORREVIEJA","HNOS FUENTES TRES",37.9655126431865,-0.681141641489071
"413","TORREVIEJA","JONATHAN Y ALBA",37.9661310806818,-0.681659063160399
"414","TORREVIEJA","JUAN Y LUCIA",37.9643486207106,-0.681030600285963
"415","TORREVIEJA","LORENZO Y FINA",37.9655126431865,-0.681141641489071
"416","TORREVIEJA","LOS ALONSOS",37.9662559207141,-0.681509531404335
"417","TORREVIEJA","LOS PICONES",37.9643486207106,-0.681030600285963
"418","TORREVIEJA","NUEVO CAMARROJAS",37.9655126431865,-0.681141641489071
"419","TORREVIEJA","NUEVO GEMELOS",37.9630654532779,-0.682136896280213
"420","TORREVIEJA","NUEVO HERMANOS RABAL",37.9672641730671,-0.683288025640177
"421","TORREVIEJA","NUEVO JUAN JESUS",37.9654733582388,-0.6814942764249
"422","TORREVIEJA","NUEVO SABOR DEL MAR",37.9630215069135,-0.678357396115585
"423","TORREVIEJA","PAREDES GARCIA",37.9668040227499,-0.681646853683917
"424","TORREVIEJA","PAREDES GARCIA DOS",37.9661310806818,-0.681659063160399
"425","TORREVIEJA","PEDRO Y AMALIA",37.9578009444541,-0.675223579763331
"426","TORREVIEJA","PEPE LASAL UNO",37.9643486207106,-0.681030600285963
"427","TORREVIEJA","PERETUJO",37.9672566349787,-0.681890014726307
"428","TORREVIEJA","PEREZ SEGURA",37.9579754336902,-0.679335744703494
"429","TORREVIEJA","PESCALBA CUATRO",37.9662559207141,-0.681509531404335
"430","TORREVIEJA","PESCALBA DOS",37.9661310806818,-0.681659063160399
"431","TORREVIEJA","PESCALBA UNO",37.9649422845057,-0.683439300636222
"432","TORREVIEJA","ROSA MARIA JUAREZ",37.9655126431865,-0.681141641489071
"433","TORREVIEJA","SOTO DURAN",37.9630215069135,-0.678357396115585
"434","TORREVIEJA","TOPACIO",37.9630215069135,-0.678357396115585
"435","TORREVIEJA","VICTORIA Y PEDRO",37.9655126431865,-0.681141641489071
"436","VALENCIA","CHORROLL DOS",39.4558591945886,-0.288967666084597
"437","VALENCIA","CRISTO DEL PANO",39.4558591945886,-0.288967666084597
"438","VALENCIA","NUEVO JUAN JESUS",39.4558591945886,-0.288967666084597
"439","VALENCIA","PEPE LASAL UNO",39.4558591945886,-0.288967666084597
"440","VALENCIA","TOPACIO",39.4615162817943,-0.312819656289252
"441","VILANOVA","CHORROLL DOS",41.2009254980527,1.73266345447049
"442","VILANOVA","EL CAENA",41.1994034860536,1.74131847469491
"443","VILANOVA","ESTRELLA DE MIGUEL",41.2025857453828,1.73480368225209
"444","VILANOVA","LORENZO Y FINA",41.205768004712,1.72828888980928
"445","VILANOVA","NUEVO JUAN JESUS",41.2025857453828,1.73480368225209
"446","VILANOVA","PAREDES GARCIA",41.205768004712,1.72828888980928
"447","VILANOVA","TOPACIO",41.2009254980527,1.73266345447049
"448","VILANOVA","VICENT MATA",41.2009254980527,1.73266345447049
"449","VINAROS","CHORROLL DOS",40.4585128668727,0.47610444234761
"450","VINAROS","CRISTO DEL PANO",40.4585128668727,0.47610444234761
"451","VINAROS","ESTRELLA DE MIGUEL",40.4616820791281,0.475506107580805
"452","VINAROS","LORENZO Y FINA",40.4616820791281,0.475506107580805
"453","VINAROS","NUEVO ATXARRE",40.4585128668727,0.47610444234761
"454","VINAROS","NUEVO JUAN JESUS",40.4585128668727,0.47610444234761
"455","VINAROS","NUEVO PALOMA DIVINA",40.4585128668727,0.47610444234761
"456","VINAROS","PAREDES GARCIA",40.4585128668727,0.47610444234761
"457","VINAROS","PAREDES GARCIA DOS",40.4585128668727,0.47610444234761
"458","VINAROS","TOPACIO",40.4585128668727,0.47610444234761
"459","VINAROS","VICENT MATA",40.4616820791281,0.475506107580805
