"","id","year","quarter","FDI_tot_fish_day","Flag","MMSI","Vessel.Name","GFW_Fish_hours","vlength"
"1406","04E9",2021,3,7176,"ESP","224172830","EL CHUMBO",9.67,NA
"1407","04E9",2021,3,7176,"ESP","224177240","NUEVO CAMARROJAS",6.24,NA
"1408","04E9",2021,3,7176,"ESP","224177460","PAREDES GARCIA DOS",17.43,"VL2440"
"1409","04E9",2021,3,7176,"ESP","224190270","ESTRELLA DE MIGUEL",3.11,NA
"1410","04E9",2021,3,7176,"ESP","224209630","NUEVO JUAN JESUS",4.3,NA
"1411","04E9",2021,3,7176,"ESP","224213920","PESCALBA CUATRO",56.38,"VL1824"
"1412","04E9",2021,3,7176,"ESP","224215230","NUEVO HERMANOS RABAL",11.19,NA
"1413","04E9",2021,3,7176,"ESP","224217120","TOPACIO",7.14,"VL1824"
"1414","04E9",2021,3,7176,"ESP","224219320","EL CABRERILLA",11.27,"VL1218"
"1415","04E9",2021,3,7176,"ESP","224219330","PEDRO Y AMALIA",15.47,"VL1218"
"1416","04E9",2021,3,7176,"ESP","224225750","HNOS FUENTES TRES",3.21,"VL1218"
"1417","04E9",2021,3,7176,"ESP","224225760","VIRGEN DEL CARMEN",14.54,"VL1218"
"1418","04E9",2021,3,7176,"ESP","224234720","NUEVO GEMELOS",1.87,NA
"1419","04E9",2021,3,7176,"ESP","224333460","EL CAENA",26.89,NA
"1420","04E9",2021,3,7176,"ESP","224396270","NUEVO SABOR DEL MAR",10.34,"VL1824"
"1421","04E9",2021,3,7176,"ESP","225983852","ALVALUC II",9.95,NA
"1422","04E9",2021,3,39376,"ESP","224020390","SOTO DURAN",9.17,NA
"1423","04E9",2021,3,39376,"ESP","224020840","PAREDES GARCIA",42.14,"VL1824"
"1424","04E9",2021,3,39376,"ESP","224020990","JONATHAN Y ALBA",0.26,"VL1218"
"1425","04E9",2021,3,39376,"ESP","224022730","ROSA MARIA JUAREZ",7.07,NA
"1426","04E9",2021,3,39376,"ESP","224026780","PESCALBA DOS",39.64,NA
"1427","04E9",2021,3,39376,"ESP","224040240","VICENT MATA",2.28,NA
"1428","04E9",2021,3,39376,"ESP","224046150","GINES Y ANA",62.65,NA
"1429","04E9",2021,3,39376,"ESP","224054950","PERETUJO",94.47,NA
"1430","04E9",2021,3,39376,"ESP","224057890","JUAN Y LUCIA",61.72,NA
"1431","04E9",2021,3,39376,"ESP","224071340","CRISTO DEL PANO",0.29,"VL1824"
"1432","04E9",2021,3,39376,"ESP","224071980","EL VILLA",2.79,"VL1824"
"1433","04E9",2021,3,39376,"ESP","224072680","PEPE LASAL UNO",3.73,"VL2440"
"1434","04E9",2021,3,39376,"ESP","224082990","ALTHAIA",0.26,"VL1824"
"1435","04E9",2021,3,39376,"ESP","224095170","PEREZ SEGURA",2.1,"VL1824"
"1436","04E9",2021,3,39376,"ESP","224100120","PESCALBA UNO",48.81,"VL1824"
"1437","04E9",2021,3,39376,"ESP","224100160","LOS PICONES",64.05,"VL1824"
"1438","04E9",2021,3,39376,"ESP","224116790","MI GRAN ILUSION",362.61,NA
"1439","04E9",2021,3,39376,"ESP","224131820","EL GUINAMON",53.8,"VL1824"
"1440","04E9",2021,3,39376,"ESP","224138320","ALONSO Y MARIA",19.11,"VL1824"
"1441","04E9",2021,3,39376,"ESP","224151990","LORENZO Y FINA",29.9,NA
"1442","04E9",2021,3,39376,"ESP","224155590","LOS ALONSOS",27.74,NA
"1443","04E9",2021,3,39376,"ESP","224156570","VICTORIA Y PEDRO",39.51,NA
"1444","04E9",2021,3,39376,"ESP","224172830","EL CHUMBO",9.67,NA
"1445","04E9",2021,3,39376,"ESP","224177240","NUEVO CAMARROJAS",6.24,NA
"1446","04E9",2021,3,39376,"ESP","224177460","PAREDES GARCIA DOS",17.43,"VL2440"
"1447","04E9",2021,3,39376,"ESP","224190270","ESTRELLA DE MIGUEL",3.11,NA
"1448","04E9",2021,3,39376,"ESP","224209630","NUEVO JUAN JESUS",4.3,NA
"1449","04E9",2021,3,39376,"ESP","224213920","PESCALBA CUATRO",56.38,"VL1824"
"1450","04E9",2021,3,39376,"ESP","224215230","NUEVO HERMANOS RABAL",11.19,NA
"1451","04E9",2021,3,39376,"ESP","224217120","TOPACIO",7.14,"VL1824"
"1452","04E9",2021,3,39376,"ESP","224219320","EL CABRERILLA",11.27,"VL1218"
"1453","04E9",2021,3,39376,"ESP","224219330","PEDRO Y AMALIA",15.47,"VL1218"
"1454","04E9",2021,3,39376,"ESP","224225750","HNOS FUENTES TRES",3.21,"VL1218"
"1455","04E9",2021,3,39376,"ESP","224225760","VIRGEN DEL CARMEN",14.54,"VL1218"
"1456","04E9",2021,3,39376,"ESP","224234720","NUEVO GEMELOS",1.87,NA
"1457","04E9",2021,3,39376,"ESP","224333460","EL CAENA",26.89,NA
"1458","04E9",2021,3,39376,"ESP","224396270","NUEVO SABOR DEL MAR",10.34,"VL1824"
"1459","04E9",2021,3,39376,"ESP","225983852","ALVALUC II",9.95,NA
"1460","04E9",2021,4,1748,"ESP","224020390","SOTO DURAN",9.17,NA
"1461","04E9",2021,4,1748,"ESP","224020840","PAREDES GARCIA",42.14,"VL1824"
"1462","04E9",2021,4,1748,"ESP","224020990","JONATHAN Y ALBA",0.26,"VL1218"
"1463","04E9",2021,4,1748,"ESP","224022730","ROSA MARIA JUAREZ",7.07,NA
"1464","04E9",2021,4,1748,"ESP","224026780","PESCALBA DOS",39.64,NA
"1465","04E9",2021,4,1748,"ESP","224040240","VICENT MATA",2.28,NA
"1466","04E9",2021,4,1748,"ESP","224046150","GINES Y ANA",62.65,NA
"1467","04E9",2021,4,1748,"ESP","224054950","PERETUJO",94.47,NA
"1468","04E9",2021,4,1748,"ESP","224057890","JUAN Y LUCIA",61.72,NA
"1469","04E9",2021,4,1748,"ESP","224071340","CRISTO DEL PANO",0.29,"VL1824"
"1470","04E9",2021,4,1748,"ESP","224071980","EL VILLA",2.79,"VL1824"
"1471","04E9",2021,4,1748,"ESP","224072680","PEPE LASAL UNO",3.73,"VL2440"
"1472","04E9",2021,4,1748,"ESP","224082990","ALTHAIA",0.26,"VL1824"
"1473","04E9",2021,4,1748,"ESP","224095170","PEREZ SEGURA",2.1,"VL1824"
"1474","04E9",2021,4,1748,"ESP","224100120","PESCALBA UNO",48.81,"VL1824"
"1475","04E9",2021,4,1748,"ESP","224100160","LOS PICONES",64.05,"VL1824"
"1476","04E9",2021,4,1748,"ESP","224116790","MI GRAN ILUSION",362.61,NA
"1477","04E9",2021,4,1748,"ESP","224131820","EL GUINAMON",53.8,"VL1824"
"1478","04E9",2021,4,1748,"ESP","224138320","ALONSO Y MARIA",19.11,"VL1824"
"1479","04E9",2021,4,1748,"ESP","224151990","LORENZO Y FINA",29.9,NA
"1480","04E9",2021,4,1748,"ESP","224155590","LOS ALONSOS",27.74,NA
"1481","04E9",2021,4,1748,"ESP","224156570","VICTORIA Y PEDRO",39.51,NA
"1482","04E9",2021,4,1748,"ESP","224172830","EL CHUMBO",9.67,NA
"1483","04E9",2021,4,1748,"ESP","224177240","NUEVO CAMARROJAS",6.24,NA
"1484","04E9",2021,4,1748,"ESP","224177460","PAREDES GARCIA DOS",17.43,"VL2440"
"1485","04E9",2021,4,1748,"ESP","224190270","ESTRELLA DE MIGUEL",3.11,NA
"1486","04E9",2021,4,1748,"ESP","224209630","NUEVO JUAN JESUS",4.3,NA
"1487","04E9",2021,4,1748,"ESP","224213920","PESCALBA CUATRO",56.38,"VL1824"
"1488","04E9",2021,4,1748,"ESP","224215230","NUEVO HERMANOS RABAL",11.19,NA
"1489","04E9",2021,4,1748,"ESP","224217120","TOPACIO",7.14,"VL1824"
"1490","04E9",2021,4,1748,"ESP","224219320","EL CABRERILLA",11.27,"VL1218"
"1491","04E9",2021,4,1748,"ESP","224219330","PEDRO Y AMALIA",15.47,"VL1218"
"1492","04E9",2021,4,1748,"ESP","224225750","HNOS FUENTES TRES",3.21,"VL1218"
"1493","04E9",2021,4,1748,"ESP","224225760","VIRGEN DEL CARMEN",14.54,"VL1218"
"1494","04E9",2021,4,1748,"ESP","224234720","NUEVO GEMELOS",1.87,NA
"1495","04E9",2021,4,1748,"ESP","224333460","EL CAENA",26.89,NA
"1496","04E9",2021,4,1748,"ESP","224396270","NUEVO SABOR DEL MAR",10.34,"VL1824"
"1497","04E9",2021,4,1748,"ESP","225983852","ALVALUC II",9.95,NA
"1498","04E9",2021,4,5888,"ESP","224020390","SOTO DURAN",9.17,NA
"1499","04E9",2021,4,5888,"ESP","224020840","PAREDES GARCIA",42.14,"VL1824"
"1500","04E9",2021,4,5888,"ESP","224020990","JONATHAN Y ALBA",0.26,"VL1218"
"1501","04E9",2021,4,5888,"ESP","224022730","ROSA MARIA JUAREZ",7.07,NA
"1502","04E9",2021,4,5888,"ESP","224026780","PESCALBA DOS",39.64,NA
"1503","04E9",2021,4,5888,"ESP","224040240","VICENT MATA",2.28,NA
"1504","04E9",2021,4,5888,"ESP","224046150","GINES Y ANA",62.65,NA
"1505","04E9",2021,4,5888,"ESP","224054950","PERETUJO",94.47,NA
"1506","04E9",2021,4,5888,"ESP","224057890","JUAN Y LUCIA",61.72,NA
"1507","04E9",2021,4,5888,"ESP","224071340","CRISTO DEL PANO",0.29,"VL1824"
"1508","04E9",2021,4,5888,"ESP","224071980","EL VILLA",2.79,"VL1824"
"1509","04E9",2021,4,5888,"ESP","224072680","PEPE LASAL UNO",3.73,"VL2440"
"1510","04E9",2021,4,5888,"ESP","224082990","ALTHAIA",0.26,"VL1824"
"1511","04E9",2021,4,5888,"ESP","224095170","PEREZ SEGURA",2.1,"VL1824"
"1512","04E9",2021,4,5888,"ESP","224100120","PESCALBA UNO",48.81,"VL1824"
"1513","04E9",2021,4,5888,"ESP","224100160","LOS PICONES",64.05,"VL1824"
"1514","04E9",2021,4,5888,"ESP","224116790","MI GRAN ILUSION",362.61,NA
"1515","04E9",2021,4,5888,"ESP","224131820","EL GUINAMON",53.8,"VL1824"
"1516","04E9",2021,4,5888,"ESP","224138320","ALONSO Y MARIA",19.11,"VL1824"
"1517","04E9",2021,4,5888,"ESP","224151990","LORENZO Y FINA",29.9,NA
"1518","04E9",2021,4,5888,"ESP","224155590","LOS ALONSOS",27.74,NA
"1519","04E9",2021,4,5888,"ESP","224156570","VICTORIA Y PEDRO",39.51,NA
"1520","04E9",2021,4,5888,"ESP","224172830","EL CHUMBO",9.67,NA
"1521","04E9",2021,4,5888,"ESP","224177240","NUEVO CAMARROJAS",6.24,NA
"1522","04E9",2021,4,5888,"ESP","224177460","PAREDES GARCIA DOS",17.43,"VL2440"
"1523","04E9",2021,4,5888,"ESP","224190270","ESTRELLA DE MIGUEL",3.11,NA
"1524","04E9",2021,4,5888,"ESP","224209630","NUEVO JUAN JESUS",4.3,NA
"1525","04E9",2021,4,5888,"ESP","224213920","PESCALBA CUATRO",56.38,"VL1824"
"1526","04E9",2021,4,5888,"ESP","224215230","NUEVO HERMANOS RABAL",11.19,NA
"1527","04E9",2021,4,5888,"ESP","224217120","TOPACIO",7.14,"VL1824"
"1528","04E9",2021,4,5888,"ESP","224219320","EL CABRERILLA",11.27,"VL1218"
"1529","04E9",2021,4,5888,"ESP","224219330","PEDRO Y AMALIA",15.47,"VL1218"
"1530","04E9",2021,4,5888,"ESP","224225750","HNOS FUENTES TRES",3.21,"VL1218"
"1531","04E9",2021,4,5888,"ESP","224225760","VIRGEN DEL CARMEN",14.54,"VL1218"
"1532","04E9",2021,4,5888,"ESP","224234720","NUEVO GEMELOS",1.87,NA
"1533","04E9",2021,4,5888,"ESP","224333460","EL CAENA",26.89,NA
"1534","04E9",2021,4,5888,"ESP","224396270","NUEVO SABOR DEL MAR",10.34,"VL1824"
"1535","04E9",2021,4,5888,"ESP","225983852","ALVALUC II",9.95,NA
"1536","04E9",2021,4,6900,"ESP","224020390","SOTO DURAN",9.17,NA
"1537","04E9",2021,4,6900,"ESP","224020840","PAREDES GARCIA",42.14,"VL1824"
"1538","04E9",2021,4,6900,"ESP","224020990","JONATHAN Y ALBA",0.26,"VL1218"
"1539","04E9",2021,4,6900,"ESP","224022730","ROSA MARIA JUAREZ",7.07,NA
"1540","04E9",2021,4,6900,"ESP","224026780","PESCALBA DOS",39.64,NA
"1541","04E9",2021,4,6900,"ESP","224040240","VICENT MATA",2.28,NA
"1542","04E9",2021,4,6900,"ESP","224046150","GINES Y ANA",62.65,NA
"1543","04E9",2021,4,6900,"ESP","224054950","PERETUJO",94.47,NA
"1544","04E9",2021,4,6900,"ESP","224057890","JUAN Y LUCIA",61.72,NA
"1545","04E9",2021,4,6900,"ESP","224071340","CRISTO DEL PANO",0.29,"VL1824"
"1546","04E9",2021,4,6900,"ESP","224071980","EL VILLA",2.79,"VL1824"
"1547","04E9",2021,4,6900,"ESP","224072680","PEPE LASAL UNO",3.73,"VL2440"
"1548","04E9",2021,4,6900,"ESP","224082990","ALTHAIA",0.26,"VL1824"
"1549","04E9",2021,4,6900,"ESP","224095170","PEREZ SEGURA",2.1,"VL1824"
"1550","04E9",2021,4,6900,"ESP","224100120","PESCALBA UNO",48.81,"VL1824"
"1551","04E9",2021,4,6900,"ESP","224100160","LOS PICONES",64.05,"VL1824"
"1552","04E9",2021,4,6900,"ESP","224116790","MI GRAN ILUSION",362.61,NA
"1553","04E9",2021,4,6900,"ESP","224131820","EL GUINAMON",53.8,"VL1824"
"1554","04E9",2021,4,6900,"ESP","224138320","ALONSO Y MARIA",19.11,"VL1824"
"1555","04E9",2021,4,6900,"ESP","224151990","LORENZO Y FINA",29.9,NA
"1556","04E9",2021,4,6900,"ESP","224155590","LOS ALONSOS",27.74,NA
"1557","04E9",2021,4,6900,"ESP","224156570","VICTORIA Y PEDRO",39.51,NA
"1558","04E9",2021,4,6900,"ESP","224172830","EL CHUMBO",9.67,NA
"1559","04E9",2021,4,6900,"ESP","224177240","NUEVO CAMARROJAS",6.24,NA
"1560","04E9",2021,4,6900,"ESP","224177460","PAREDES GARCIA DOS",17.43,"VL2440"
"1561","04E9",2021,4,6900,"ESP","224190270","ESTRELLA DE MIGUEL",3.11,NA
"1562","04E9",2021,4,6900,"ESP","224209630","NUEVO JUAN JESUS",4.3,NA
"1563","04E9",2021,4,6900,"ESP","224213920","PESCALBA CUATRO",56.38,"VL1824"
"1564","04E9",2021,4,6900,"ESP","224215230","NUEVO HERMANOS RABAL",11.19,NA
"1565","04E9",2021,4,6900,"ESP","224217120","TOPACIO",7.14,"VL1824"
"1566","04E9",2021,4,6900,"ESP","224219320","EL CABRERILLA",11.27,"VL1218"
"1567","04E9",2021,4,6900,"ESP","224219330","PEDRO Y AMALIA",15.47,"VL1218"
"1568","04E9",2021,4,6900,"ESP","224225750","HNOS FUENTES TRES",3.21,"VL1218"
"1569","04E9",2021,4,6900,"ESP","224225760","VIRGEN DEL CARMEN",14.54,"VL1218"
"1570","04E9",2021,4,6900,"ESP","224234720","NUEVO GEMELOS",1.87,NA
"1571","04E9",2021,4,6900,"ESP","224333460","EL CAENA",26.89,NA
"1572","04E9",2021,4,6900,"ESP","224396270","NUEVO SABOR DEL MAR",10.34,"VL1824"
"1573","04E9",2021,4,6900,"ESP","225983852","ALVALUC II",9.95,NA
"1574","04E9",2021,4,50646,"ESP","224020390","SOTO DURAN",9.17,NA
"1575","04E9",2021,4,50646,"ESP","224020840","PAREDES GARCIA",42.14,"VL1824"
"1576","04E9",2021,4,50646,"ESP","224020990","JONATHAN Y ALBA",0.26,"VL1218"
"1577","04E9",2021,4,50646,"ESP","224022730","ROSA MARIA JUAREZ",7.07,NA
"1578","04E9",2021,4,50646,"ESP","224026780","PESCALBA DOS",39.64,NA
"1579","04E9",2021,4,50646,"ESP","224040240","VICENT MATA",2.28,NA
"1580","04E9",2021,4,50646,"ESP","224046150","GINES Y ANA",62.65,NA
"1581","04E9",2021,4,50646,"ESP","224054950","PERETUJO",94.47,NA
"1582","04E9",2021,4,50646,"ESP","224057890","JUAN Y LUCIA",61.72,NA
"1583","04E9",2021,4,50646,"ESP","224071340","CRISTO DEL PANO",0.29,"VL1824"
"1584","04E9",2021,4,50646,"ESP","224071980","EL VILLA",2.79,"VL1824"
"1585","04E9",2021,4,50646,"ESP","224072680","PEPE LASAL UNO",3.73,"VL2440"
"1586","04E9",2021,4,50646,"ESP","224082990","ALTHAIA",0.26,"VL1824"
"1587","04E9",2021,4,50646,"ESP","224095170","PEREZ SEGURA",2.1,"VL1824"
"1588","04E9",2021,4,50646,"ESP","224100120","PESCALBA UNO",48.81,"VL1824"
"1589","04E9",2021,4,50646,"ESP","224100160","LOS PICONES",64.05,"VL1824"
"1590","04E9",2021,4,50646,"ESP","224116790","MI GRAN ILUSION",362.61,NA
"1591","04E9",2021,4,50646,"ESP","224131820","EL GUINAMON",53.8,"VL1824"
"1592","04E9",2021,4,50646,"ESP","224138320","ALONSO Y MARIA",19.11,"VL1824"
"1593","04E9",2021,4,50646,"ESP","224151990","LORENZO Y FINA",29.9,NA
"1594","04E9",2021,4,50646,"ESP","224155590","LOS ALONSOS",27.74,NA
"1595","04E9",2021,4,50646,"ESP","224156570","VICTORIA Y PEDRO",39.51,NA
"1596","04E9",2021,4,50646,"ESP","224172830","EL CHUMBO",9.67,NA
"1597","04E9",2021,4,50646,"ESP","224177240","NUEVO CAMARROJAS",6.24,NA
"1598","04E9",2021,4,50646,"ESP","224177460","PAREDES GARCIA DOS",17.43,"VL2440"
"1599","04E9",2021,4,50646,"ESP","224190270","ESTRELLA DE MIGUEL",3.11,NA
"1600","04E9",2021,4,50646,"ESP","224209630","NUEVO JUAN JESUS",4.3,NA
"1601","04E9",2021,4,50646,"ESP","224213920","PESCALBA CUATRO",56.38,"VL1824"
"1602","04E9",2021,4,50646,"ESP","224215230","NUEVO HERMANOS RABAL",11.19,NA
"1603","04E9",2021,4,50646,"ESP","224217120","TOPACIO",7.14,"VL1824"
"1604","04E9",2021,4,50646,"ESP","224219320","EL CABRERILLA",11.27,"VL1218"
"1605","04E9",2021,4,50646,"ESP","224219330","PEDRO Y AMALIA",15.47,"VL1218"
"1606","04E9",2021,4,50646,"ESP","224225750","HNOS FUENTES TRES",3.21,"VL1218"
"1607","04E9",2021,4,50646,"ESP","224225760","VIRGEN DEL CARMEN",14.54,"VL1218"
"1608","04E9",2021,4,50646,"ESP","224234720","NUEVO GEMELOS",1.87,NA
"1609","04E9",2021,4,50646,"ESP","224333460","EL CAENA",26.89,NA
"1610","04E9",2021,4,50646,"ESP","224396270","NUEVO SABOR DEL MAR",10.34,"VL1824"
"1611","04E9",2021,4,50646,"ESP","225983852","ALVALUC II",9.95,NA
"1612","04F0",2021,1,598,"ESP","224116790","MI GRAN ILUSION",37.01,NA
"1613","04F0",2021,2,598,"ESP","224116790","MI GRAN ILUSION",74.02,NA
"1614","04F0",2021,3,299,"ESP","224116790","MI GRAN ILUSION",37.01,NA
"1615","04F0",2021,3,1196,"ESP","224116790","MI GRAN ILUSION",37.01,NA
"1616","04F0",2021,4,897,"ESP","224116790","MI GRAN ILUSION",37.01,NA
"1617","05E9",2021,1,47,"ESP","224116790","MI GRAN ILUSION",6.05,NA
"1618","05E9",2021,1,110,"ESP","224116790","MI GRAN ILUSION",6.05,NA
"1619","05E9",2021,1,304,"ESP","224116790","MI GRAN ILUSION",6.05,NA
"1620","05E9",2021,2,6,"ESP","224116790","MI GRAN ILUSION",6.05,NA
"1621","05E9",2021,2,13,"ESP","224116790","MI GRAN ILUSION",6.05,NA
"1622","05E9",2021,2,35,"ESP","224116790","MI GRAN ILUSION",6.05,NA
"1623","05E9",2021,3,34,"ESP","224116790","MI GRAN ILUSION",6.05,NA
"1624","05E9",2021,3,35,"ESP","224116790","MI GRAN ILUSION",6.05,NA
"1625","05E9",2021,3,174,"ESP","224116790","MI GRAN ILUSION",6.05,NA
"1626","05E9",2021,4,23,"ESP","224116790","MI GRAN ILUSION",6.05,NA
"1627","05E9",2021,4,34,"ESP","224116790","MI GRAN ILUSION",6.05,NA
"1628","05E9",2021,4,231,"ESP","224116790","MI GRAN ILUSION",6.05,NA
"1629","05F0",2021,1,712,"ESP","224116790","MI GRAN ILUSION",209.05,NA
"1630","05F0",2021,1,890,"ESP","224116790","MI GRAN ILUSION",209.05,NA
"1631","05F0",2021,1,5696,"ESP","224116790","MI GRAN ILUSION",209.05,NA
"1632","05F0",2021,2,352.44,"ESP","224116790","MI GRAN ILUSION",209.05,NA
"1633","05F0",2021,2,1413.32,"ESP","224116790","MI GRAN ILUSION",209.05,NA
"1634","05F0",2021,2,1424,"ESP","224116790","MI GRAN ILUSION",209.05,NA
"1635","05F0",2021,3,356,"ESP","224116790","MI GRAN ILUSION",209.05,NA
"1636","05F0",2021,3,712,"ESP","224116790","MI GRAN ILUSION",209.05,NA
"1637","05F0",2021,3,2848,"ESP","224116790","MI GRAN ILUSION",209.05,NA
"1638","05F0",2021,4,1424,"ESP","224116790","MI GRAN ILUSION",209.05,NA
"1639","05F0",2021,4,8900,"ESP","224116790","MI GRAN ILUSION",209.05,NA
"1640","05F0",2021,4,18868,"ESP","224116790","MI GRAN ILUSION",209.05,NA
"1641","05F1",2021,2,609.84,"ESP","224116790","MI GRAN ILUSION",213.87,NA
"1642","06F0",2021,1,1575,"ESP","224003100","TIO GEL SEGON",20.09,NA
"1643","06F0",2021,1,1575,"ESP","224055830","CHORROLL DOS",1.82,"VL1824"
"1644","06F0",2021,1,1575,"ESP","224066140","GEPUS",9.11,"VL2440"
"1645","06F0",2021,1,1575,"ESP","224116790","MI GRAN ILUSION",4.78,NA
"1646","06F0",2021,1,1575,"ESP","224141360","NUEVO ATXARRE",0.61,"VL2440"
"1647","06F0",2021,1,1575,"ESP","224217120","TOPACIO",1.93,"VL1824"
"1648","06F0",2021,1,13860,"ESP","224003100","TIO GEL SEGON",20.09,NA
"1649","06F0",2021,1,13860,"ESP","224055830","CHORROLL DOS",1.82,"VL1824"
"1650","06F0",2021,1,13860,"ESP","224066140","GEPUS",9.11,"VL2440"
"1651","06F0",2021,1,13860,"ESP","224116790","MI GRAN ILUSION",4.78,NA
"1652","06F0",2021,1,13860,"ESP","224141360","NUEVO ATXARRE",0.61,"VL2440"
"1653","06F0",2021,1,13860,"ESP","224217120","TOPACIO",1.93,"VL1824"
"1654","06F0",2021,1,22050,"ESP","224003100","TIO GEL SEGON",20.09,NA
"1655","06F0",2021,1,22050,"ESP","224055830","CHORROLL DOS",1.82,"VL1824"
"1656","06F0",2021,1,22050,"ESP","224066140","GEPUS",9.11,"VL2440"
"1657","06F0",2021,1,22050,"ESP","224116790","MI GRAN ILUSION",4.78,NA
"1658","06F0",2021,1,22050,"ESP","224141360","NUEVO ATXARRE",0.61,"VL2440"
"1659","06F0",2021,1,22050,"ESP","224217120","TOPACIO",1.93,"VL1824"
"1660","06F0",2021,1,50400,"ESP","224003100","TIO GEL SEGON",20.09,NA
"1661","06F0",2021,1,50400,"ESP","224055830","CHORROLL DOS",1.82,"VL1824"
"1662","06F0",2021,1,50400,"ESP","224066140","GEPUS",9.11,"VL2440"
"1663","06F0",2021,1,50400,"ESP","224116790","MI GRAN ILUSION",4.78,NA
"1664","06F0",2021,1,50400,"ESP","224141360","NUEVO ATXARRE",0.61,"VL2440"
"1665","06F0",2021,1,50400,"ESP","224217120","TOPACIO",1.93,"VL1824"
"1666","06F0",2021,2,311.85,"ESP","224003100","TIO GEL SEGON",20.09,NA
"1667","06F0",2021,2,311.85,"ESP","224055830","CHORROLL DOS",1.82,"VL1824"
"1668","06F0",2021,2,311.85,"ESP","224066140","GEPUS",9.11,"VL2440"
"1669","06F0",2021,2,311.85,"ESP","224116790","MI GRAN ILUSION",4.78,NA
"1670","06F0",2021,2,311.85,"ESP","224141360","NUEVO ATXARRE",0.61,"VL2440"
"1671","06F0",2021,2,311.85,"ESP","224217120","TOPACIO",1.93,"VL1824"
"1672","06F0",2021,2,2205,"ESP","224003100","TIO GEL SEGON",20.09,NA
"1673","06F0",2021,2,2205,"ESP","224055830","CHORROLL DOS",1.82,"VL1824"
"1674","06F0",2021,2,2205,"ESP","224066140","GEPUS",9.11,"VL2440"
"1675","06F0",2021,2,2205,"ESP","224116790","MI GRAN ILUSION",4.78,NA
"1676","06F0",2021,2,2205,"ESP","224141360","NUEVO ATXARRE",0.61,"VL2440"
"1677","06F0",2021,2,2205,"ESP","224217120","TOPACIO",1.93,"VL1824"
"1678","06F0",2021,2,5969.25,"ESP","224003100","TIO GEL SEGON",20.09,NA
"1679","06F0",2021,2,5969.25,"ESP","224055830","CHORROLL DOS",1.82,"VL1824"
"1680","06F0",2021,2,5969.25,"ESP","224066140","GEPUS",9.11,"VL2440"
"1681","06F0",2021,2,5969.25,"ESP","224116790","MI GRAN ILUSION",4.78,NA
"1682","06F0",2021,2,5969.25,"ESP","224141360","NUEVO ATXARRE",0.61,"VL2440"
"1683","06F0",2021,2,5969.25,"ESP","224217120","TOPACIO",1.93,"VL1824"
"1684","06F0",2021,2,7875,"ESP","224003100","TIO GEL SEGON",20.09,NA
"1685","06F0",2021,2,7875,"ESP","224055830","CHORROLL DOS",1.82,"VL1824"
"1686","06F0",2021,2,7875,"ESP","224066140","GEPUS",9.11,"VL2440"
"1687","06F0",2021,2,7875,"ESP","224116790","MI GRAN ILUSION",4.78,NA
"1688","06F0",2021,2,7875,"ESP","224141360","NUEVO ATXARRE",0.61,"VL2440"
"1689","06F0",2021,2,7875,"ESP","224217120","TOPACIO",1.93,"VL1824"
"1690","06F0",2021,3,4095,"ESP","224003100","TIO GEL SEGON",20.09,NA
"1691","06F0",2021,3,4095,"ESP","224055830","CHORROLL DOS",1.82,"VL1824"
"1692","06F0",2021,3,4095,"ESP","224066140","GEPUS",9.11,"VL2440"
"1693","06F0",2021,3,4095,"ESP","224116790","MI GRAN ILUSION",4.78,NA
"1694","06F0",2021,3,4095,"ESP","224141360","NUEVO ATXARRE",0.61,"VL2440"
"1695","06F0",2021,3,4095,"ESP","224217120","TOPACIO",1.93,"VL1824"
"1696","06F0",2021,3,7245,"ESP","224003100","TIO GEL SEGON",20.09,NA
"1697","06F0",2021,3,7245,"ESP","224055830","CHORROLL DOS",1.82,"VL1824"
"1698","06F0",2021,3,7245,"ESP","224066140","GEPUS",9.11,"VL2440"
"1699","06F0",2021,3,7245,"ESP","224116790","MI GRAN ILUSION",4.78,NA
"1700","06F0",2021,3,7245,"ESP","224141360","NUEVO ATXARRE",0.61,"VL2440"
"1701","06F0",2021,3,7245,"ESP","224217120","TOPACIO",1.93,"VL1824"
"1702","06F0",2021,3,14490,"ESP","224003100","TIO GEL SEGON",20.09,NA
"1703","06F0",2021,3,14490,"ESP","224055830","CHORROLL DOS",1.82,"VL1824"
"1704","06F0",2021,3,14490,"ESP","224066140","GEPUS",9.11,"VL2440"
"1705","06F0",2021,3,14490,"ESP","224116790","MI GRAN ILUSION",4.78,NA
"1706","06F0",2021,3,14490,"ESP","224141360","NUEVO ATXARRE",0.61,"VL2440"
"1707","06F0",2021,3,14490,"ESP","224217120","TOPACIO",1.93,"VL1824"
"1708","06F0",2021,4,315,"ESP","224003100","TIO GEL SEGON",20.09,NA
"1709","06F0",2021,4,315,"ESP","224055830","CHORROLL DOS",1.82,"VL1824"
"1710","06F0",2021,4,315,"ESP","224066140","GEPUS",9.11,"VL2440"
"1711","06F0",2021,4,315,"ESP","224116790","MI GRAN ILUSION",4.78,NA
"1712","06F0",2021,4,315,"ESP","224141360","NUEVO ATXARRE",0.61,"VL2440"
"1713","06F0",2021,4,315,"ESP","224217120","TOPACIO",1.93,"VL1824"
"1714","06F0",2021,4,945,"ESP","224003100","TIO GEL SEGON",20.09,NA
"1715","06F0",2021,4,945,"ESP","224055830","CHORROLL DOS",1.82,"VL1824"
